num;nomenclature;code;mnemonique;libelle;Définition;statut;creation;modification;ressource
90;VOLSINP;2;Mer;Mer;Mer : Toutes les données relatives à la nature / biodiversité française du domaine marin (outre-mer compris) : habitats, flore, faune, champignons..., les données relatives aux espaces naturels (protégés/gérés ou non), aux sites géologiques, aux écosystèmes et leur fonctionnement.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/90-VOLSINP_2017-12-18.csv
90;VOLSINP;3;Paysage;Paysage;Paysage : Toutes les données relatives aux paysages, c’est-à-dire des données relatives aux formes du territoire, aux perceptions sociales et aux dynamiques du territoire. Elles intègrent également des inventaires particuliers. Elles concernent les espaces naturels, ruraux, urbains et périurbains. Elles incluent les espaces terrestres, les eaux intérieures et maritimes. Elles concernent tant les paysages pouvant être considérés comme remarquables que les paysages du quotidien et les paysages dégradés.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/90-VOLSINP_2017-12-18.csv
91;METHREC;1;Obsdir;Observation directe;Observation directe : Vue, écoute, olfactive, tactil;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;2;Piegphot;Pièges photo;Pièges photo;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;3;Ultrasons;Détection d'ultrasons;Détection d'ultrasons;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;4;Indpres;Recherche d'indices de présence;Recherche d'indices de présence;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;5;Photaer;Photographies aériennes;Photographies aériennes;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;6;Teledec;Télédétection;Télédétection;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;7;Telem;Télémétrie;Télémétrie;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;8;Capind;Capture-relâcher;Capture d'individus (sans capture d'échantillon) : capture-relâcher;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;9;Capcons;Capture-conservation;Prélèvement (capture avec collecte d'échantillon) : capture-conservation;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;10;CMR;Capture marquage recapture;Capture marquage recapture;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;11;Capsuiv;Capture-suivi (radiotracking);Capture-suivi (radiotracking);Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
91;METHREC;12;Autre;Autre;Autre;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/91-METHREC_2017-12-18.csv
92;OBJJDD;1.1;Obsnatopp;Observations naturalistes opportunistes;Observations naturalistes opportunistes : Les programmes d’observation participative (tous publics ou experts bénévoles, « recording scheme »), recueillant les données d’observation, sans plan d’échantillonnage particulier ni objectif prédéfini. La saisie de carnet de terrain entre dans cette rubrique. De même des observations annexes (groupe non cible) faites lors d’un programme spécifique entrent dans cette catégorie. Si ces informations sont recueillies dans un programme d’atlas en ligne, elles entrent dans la catégorie 1.2.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;1.2;Invrep;Inventaire de répartition;Inventaire de répartition : Logique de projet avec un échantillonnage visant à couvrir le plus de territoire possible pour une espèce ou un groupe taxonomique donné, afin d’établir sa distribution dans une logique d’atlas, quelques soit son échelle (généralement départemental, régional ou national).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;1.3;Invespcom;Inventaire pour étude d’espèces ou de communautés;Inventaire pour étude d’espèces ou de communautés : Logique d’acquisition de données associées à un protocole dans le but d’avoir des informations sur les facteurs qui structurent la présence et/ou l’observation d’une espèce, d’une population ou d’une communauté à l’échelle d’une station ou d’un éco-complexe. Les objectifs peuvent être multiples (conservation, éthologie, dynamique des populations, interactions biologiques, structuration des communautés …). La mise en place de protocoles pour établir des indices de détectabilité pour les espèces et/ou leur degré de spécialisation vis-à-vis d’un habitat rentre dans ce cas.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;1.4;Numcoll;Numérisation de collections;Numérisation de collections : Jeux de données généré par la mobilisation (saisie) de données d’une ou plusieurs collections de spécimens (herbier, collection entomologiques etc.) et visant à les rendre disponibles pour tout usage. Ce cas n’est à utiliser que si aucun autre motif plus précis à l’origine de la constitution de la collection ne peut être affecté : par exemple dans le cas où une campagne d’exploration génère des collections, le rattachement doit se faire à l’objectif « ATBI et exploration » (cf. libellé 2.5).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;1.5;Numbibli;Numérisation de bibliographie;Numérisation de bibliographie : Cas particulier d’un jeu de données contenant uniquement des données issues de l’analyse de la bibliographie (qu’elle soit publié ou en littérature grise) et visant à les rendre disponibles pour tout usage.  Ce cas n’est à utiliser que si aucun autre motif plus précis à l’origine de la constitution de la bibliographie ne peut être affecté : par exemple dans le cas où une campagne d’exploration d’un site génère des publications, le rattachement doit se faire àl’objectif « ATBI et exploration ».  Les carnets d’observation de terrain relèvent plutôt du 1.1, Observation opportunistes.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;2.1;Carthab;Cartographie habitats;Cartographie habitats : Données correspondant à une cartographie des végétations-habitats-écosystèmes établie à une échelle large (département, région, PNR, petite région naturelle) et non selon une logique de site ou réseau de site.  Les approches terrain, traitement d’image ou la combinaison des deux sont incluses.  Relevés de communauté d’espèces (généralement végétation/relevés phytosociologiques ou benthos pour les habitats marins) réalisés dans le cadre d’une cartographie des végétations-habitats-écosystèmes. Si seuls des relevés sont effectués (sans détermination du type de végétation ou habitat), il faut affecter à une autre rubrique.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;2.2;Invhab;Inventaire d’habitats;Inventaire d’habitats : Plan d’échantillonnage de l’espace avec détermination du type de végétation-habitat-écosystème.  Relevés de communauté d’espèces (généralement végétation/relevés phytosociologiques ou benthos pour les habitats marins) réalisé dans le cadre d’un inventaire des végétations-habitats-écosystèmes. Si seuls des relevés sont effectués (sans détermination du type de végétation ou habitat), il faut affecter à une autre rubrique.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;2.3;Donopphab;Données opportuniste d’habitats;Données opportuniste d’habitats : Relevé de présence d’un type de végétation-habitat-écosystème n’entrant pas dans un plan d’échantillonnage prédéfini.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;2.4;2.4;Inventaire pour étude d’habitat;Inventaire pour étude d’habitat : Relevés de communauté d’espèces (généralement végétation/relevés phytosociologiques ou benthos pour les habitats marins) réalisé pour des études ou de la recherche sur les végétations-habitats-écosystèmes. Logique d’acquisition de données associées à un protocole dans le but d’améliorer la connaissance ou la définition d’un habitat, de construire une typologie, ou de préciser son fonctionnement, évaluer son état de conservation… Si seuls des relevés sont effectués (sans lien avec le type de végétation ou habitat), il faut affecter à une autre rubrique (1.3);Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;2.5;2.5;Numérisation de bibliographie habitat;Numérisation de bibliographie habitat : Cas particulier d’un jeu de données contenant uniquement des données issues de l’analyse de la bibliographie (qu’elle soit publié ou en littérature grise) et visant à les rendre disponibles pour tout usage concernant les habitats et les relevés standardisés associés (phytosociologiques, benthos).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;3.1;3.1;Inventaire type ABC;Inventaire type ABC : Inventaires menés dans le cadre de la réalisation d’un atlas de la biodiversité communale, que ce soit la démarche « Ministère » ou une démarche similaire (démarche des PNR, IBC par exemple). Les données pré-existantes numérisées à l’occasion et pour l’ABC entrent dans cette catégorie. Les éventuels suivis temporels initiés dans un ABC n’entrent pas dans cette rubrique.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;3.2;3.2;Inventaire de Zonages d'intérêt;Inventaire de Zonages d’intérêt : Acquisition de données de terrain (pas de synthèse) pour établir/confirmer ou actualiser les zonages d’inventaires ZNIEFF (et éventuelles approches type ZICO ou IBA). Les inventaires pour accompagner la gestion d’espaces (déjà désignés) entrent dans la rubrique suivante (3.3).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;3.3;3.3;Inventaire/évaluation pour plans de gestion;Inventaire/évaluation pour plans de gestion : Acquisition structurée de données naturalistes pour préparer, réviser ou actualiser un plan de gestion (au sens large) d’un espace naturel à statut de protection ou de gestion particulier (Natura 2000, Réserves, Parcs, forêt publique…) ou d’un site privé pour sa gestion écologique (exemple golfs, emprise LGV…). Y compris les évaluations permettant d’évaluer l’intérêt patrimonial du site (type IQE), l’état de conservation de ses habitats, de définir des enjeux par secteurs… Les données « opportunistes » collectées par ces gestionnaires peuvent aussi entrer dans cette catégorie mais devraient mieux faire l’objet de jeux de données distincts des données protocolées (cat. 2.4).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;3.4;3.4;Observations opportunistes sur un site;Observations opportunistes sur un site : Données opportunistes collectées dans le cadre d’une logique site-centrée : lors d’opérations de gestion, données connexes d’observation faites lors d’un inventaire ou d'un suivi de site. La notion de site recouvre un espace (ou un réseau d’espace) prédéfini, avec un enjeu de gestion (réserves, site de conservatoire, sites d’une entreprise, espace vert…).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;3.5;3.5;Inventaires généralisés & exploration;Inventaires généralisés & exploration : Programme ciblé sur un ou quelques sites, visant à dresser un vaste inventaire des taxons présents, multi-groupes et généralement pour découvrir de nouvelles espèces (pour la Science ou pour le territoire). Exemples : ATBI, IBG… Ces programmes comportent généralement de la mise en collection, du barcode, des travaux de taxonomie etc. Un travail d’inventaire sur un site portant sur un ordre d’invertébrés très vaste (Hyménoptères, ou Diptères, Coléoptères ou Lépidoptères, Arachnides etc.) rentre dans cette catégorie.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;3.6;3.6;Inventaire pour étude d'impact;Inventaire pour étude d'impact : Inventaires dans le cadre des procédures réglementaires d’études d’impact ou d’études d’incidence, avant la réalisation des impacts. Les suivis réglementaires post-implantatoires (ex mortalité chiroptères) ou de compensation ne sont pas concernés par cette  catégorie (relève catégorie 5.4).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;3.7;3.7;Cartographie d’habitat d’un site;Cartographie d’habitat d’un site : Données correspondant à une cartographie des végétations-habitats-écosystèmes pour un site, dans une logique d’appui à la gestion (détermination des enjeux, adaptation de la gestion etc.). Les approches terrain, les traitements d’image ou la combinaison des deux sont incluses. Les relevés de communauté d’espèces (généralement végétation/relevés phytosociologiques ou benthos pour les habitats marins) réalisés dans le cadre d’un inventaire ou d’une cartographie des végétations-habitats-écosystèmes d’un site. Si seuls des relevés sont effectués (sans détermination du type de végétation ou habitat), il faut affecter à une autre rubrique.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;4.1;4.1;Évaluation de la ressource / prélèvements;Évaluation de la ressource / prélèvements : Inventaires et suivis piscicoles, de pêcheries, halieutiques, cynégétiques, pharmaceutiques ou dendrologiques afin de quantifier la ressource disponible, les stocks ou les prélèvements effectués (tableau de chasse…).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;4.2;4.2;Évaluation des collisions/échouages;Évaluation des collisions/échouages : Recensement et suivi des points de collisions faune / infrastructure linéaire de transport. On met également dans cette rubrique les suivis d’échouages d’animaux marins (tortues, cétacés…).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;5.1;5.1;Suivi individus centré;Suivi individus centré : Travaux, généralement dans le domaine de la recherche, visant à étudier le comportement à l’échelle d’un individu : dispersion, trajectoire de déplacement, trajectoire migratoire, occupation de l’espace à différentes périodes… etc.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;5.2;5.2;Surveillance temporelle d'espèces;Surveillance temporelle d'espèces : Cette catégorie comprend uniquement des données obtenues selon un protocole répété dans le temps qui vise à fournir une image fiable de l’évolution des variables mesurées à l’échelle d’une population, d’une espèce ou de plusieurs espèces mais qui ne constituent pas une communauté en interaction. Elle concerne une échelle généralement assez vaste (réseaux de sites, département à national), un échantillonnage généralement représentatif, exhaustif ou régulier et ne vise pas directement à tester une hypothèse avec manipulation (si c’est le cas, catégorie 5.). Les cas de répétition d’atlas permettant in fine de mesurer des changements de distribution entrent dans la catégorie 1.2.;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
92;OBJJDD;5.3;5.3;Surveillance communauté d’espèces;Surveillance communauté d’espèces : Cette catégorie comprend uniquement des données obtenues selon un protocole de relevés d’espèces en interaction répétés dans le temps, qui vise à fournir une image fiable de l’évolution dans le temps des variables mesurées concernant une communauté d’espèces, éventuellement rattachée à un type d’habitat. Elle concerne une échelle assez vaste (réseaux de sites, département à national), un échantillonnage généralement représentatif, exhaustif ou régulier et ne vise pas directement à tester une hypothèse avec manipulation (si c’est le cas, catégorie 6.2 ou 6.3).;Validé;18/12/2017;18/12/2017;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/92-OBJJDD_2017-12-18.csv
